0,22d2a,20180115,1659
364,5449,東証1部,大阪製鐵(株),15:00,2364,2435.40,-2.93
365,7235,東証2部,東京ラヂエーター製造(株),14:26,967,996.20,-2.93
366,7271,東証1部,(株)安永,15:00,2910,2997.13,-2.91
367,2375,東証2部,スリープログループ(株),15:00,999,1028.73,-2.89
368,3395,東証1部,(株)サンマルクホールディングス,15:00,3115,3207.80,-2.89
369,6048,東証1部,(株)デザインワン・ジャパン,15:00,1285,1323.24,-2.89
370,9887,東証1部,(株)松屋フーズ,15:00,4085,4205.47,-2.86
371,9514,東証1部,(株)エフオン,15:00,1432,1474.07,-2.85
372,6656,東証2部,インスペック(株),15:00,1248,1284.47,-2.84
373,6898,東証JQS,トミタ電機(株),14:59,2228,2293.12,-2.84
374,6334,東証2部,明治機械(株),15:00,494,508.37,-2.83
375,6834,東証JQS,(株)精工技研,14:53,1910,1965.69,-2.83
376,9418,東証1部,(株)ＵＳＥＮ−ＮＥＸＴ　ＨＯＬＤＩＮＧＳ,15:00,1020,1049.63,-2.82
377,2286,東証1部,林兼産業(株),15:00,893,918.72,-2.80
378,2459,東証2部,アウンコンサルティング(株),14:51,300,308.59,-2.78
379,2734,東証1部,(株)サーラコーポレーション,15:00,745,766.08,-2.75
380,3632,東証1部,グリー(株),15:00,733,753.72,-2.75
381,3648,東証1部,ＡＧＳ(株),15:00,894,919.26,-2.75
382,9068,東証1部,丸全昭和運輸(株),15:00,504,518.23,-2.75
383,9820,東証JQS,エムティジェネックス(株),13:14,2056,2114.21,-2.75
384,9984,東証1部,ソフトバンクグループ(株),15:00,9223,9484.20,-2.75
385,7702,東証1部,(株)ＪＭＳ,15:00,643,661.09,-2.74
386,8256,東証JQS,(株)プロルート丸光,15:00,270,277.61,-2.74
387,6997,東証1部,日本ケミコン(株),15:00,3770,3875.67,-2.73
388,8836,東証JQS,(株)ＲＩＳＥ,15:00,37,38.04,-2.73
389,3863,東証1部,日本製紙(株),15:00,2093,2150.96,-2.69
390,6460,東証1部,セガサミーホールディングス(株),15:00,1435,1474.61,-2.69
391,9508,東証1部,九州電力(株),15:00,1211,1244.32,-2.68
392,2037,東証ETF,NEXT NOTES 日経・TOCOM 金 ベア ETN,14:52,8120,8342.40,-2.67
393,4366,東証2部,ダイトーケミックス(株),15:00,686,704.79,-2.67
394,6073,東証1部,(株)アサンテ,15:00,1917,1969.57,-2.67
395,8871,東証1部,(株)ゴールドクレスト,15:00,2391,2456.65,-2.67
396,9726,東証1部,ＫＮＴ−ＣＴホールディングス(株),15:00,1799,1848.40,-2.67
397,6616,東証2部,トレックス・セミコンダクター(株),15:00,1709,1755.09,-2.63
398,8550,東証1部,(株)栃木銀行,15:00,468,480.61,-2.62
399,1888,東証1部,若築建設(株),15:00,1774,1821.41,-2.60
400,1971,東証2部,中央ビルト工業(株),15:00,1170,1201.19,-2.60
401,6513,東証1部,オリジン電気(株),15:00,1818,1866.45,-2.60
402,8153,東証1部,(株)モスフードサービス,15:00,3360,3449.87,-2.60
403,9438,東証1部,(株)エムティーアイ,15:00,647,664.24,-2.60
404,9478,東証JQS,ＳＥホールディングス・アンド・インキュベーションズ(株),15:00,250,256.67,-2.60
405,3196,東証1部,(株)ホットランド,15:00,1433,1470.51,-2.55
406,1487,東証ETF,上場インデックスファンド米国債券(H有),13:40,18250,18723.47,-2.53
407,1934,東証1部,(株)ユアテック,15:00,910,933.60,-2.53
408,3185,マザーズ,夢展望(株),15:00,1350,1384.96,-2.52
409,3896,東証1部,阿波製紙(株),15:00,730,748.83,-2.51
410,3877,東証1部,中越パルプ工業(株),15:00,2063,2115.88,-2.50
411,4770,東証2部,図研エルミック(株),15:00,535,548.72,-2.50
412,7911,東証1部,凸版印刷(株),15:00,1056,1082.93,-2.49
413,6993,東証2部,大黒屋ホールディングス(株),15:00,74,75.88,-2.48
414,7280,東証1部,(株)ミツバ,15:00,1644,1685.79,-2.48
415,1486,東証ETF,上場インデックスファンド米国債券(H無),14:46,20400,20917.20,-2.47
416,4839,東証1部,(株)ＷＯＷＯＷ,15:00,3355,3440.00,-2.47
417,6461,東証1部,日本ピストンリング(株),15:00,2274,2331.57,-2.47
418,3004,東証1部,神栄(株),15:00,1565,1604.47,-2.46
419,3836,東証2部,(株)アバント,15:00,904,926.82,-2.46
420,5741,東証1部,(株)ＵＡＣＪ,15:00,2992,3067.41,-2.46
421,1361,東証ETF,iS米国Hイールド債券ETF-JDR(iBoxxドル建てLHYC),15:00,11480,11768.80,-2.45
422,6945,東証2部,富士通フロンテック(株),15:00,1981,2030.69,-2.45
423,1821,東証1部,三井住友建設(株),15:00,641,656.92,-2.42
424,3948,東証JQS,光ビジネスフォーム(株),15:00,520,532.89,-2.42
425,5445,東証1部,東京鐵鋼(株),15:00,2032,2081.96,-2.40
426,4288,東証JQS,(株)アズジェント,14:59,2736,2802.65,-2.38
427,1939,東証1部,(株)四電工,15:00,2965,3036.85,-2.37
428,6535,マザーズ,(株)アイモバイル,15:00,1211,1240.11,-2.35
429,7885,東証1部,タカノ(株),15:00,1172,1200.17,-2.35
430,6728,東証1部,(株)アルバック,15:00,7380,7557.07,-2.34
431,2501,東証1部,サッポロホールディングス(株),15:00,3350,3429.87,-2.33
432,2229,東証1部,カルビー(株),15:00,3800,3889.80,-2.31
433,6537,マザーズ,ＷＡＳＨハウス(株),15:00,2864,2931.83,-2.31
434,7422,東証JQS,東邦レマック(株),14:40,476,487.24,-2.31
435,3083,東証JQS,(株)シーズメン,14:51,544,556.83,-2.30
436,3138,マザーズ,(株)富士山マガジンサービス,15:00,1263,1292.72,-2.30
437,8057,東証1部,(株)内田洋行,15:00,3330,3408.47,-2.30
438,1418,東証JQS,インターライフホールディングス(株),15:00,300,307.04,-2.29
439,3978,東証1部,(株)マクロミル,15:00,2782,2847.25,-2.29
440,3125,東証2部,新内外綿(株),14:18,1037,1061.07,-2.27
441,6414,東証JQS,川重冷熱工業(株),14:51,1579,1615.75,-2.27
442,3204,東証1部,(株)トーア紡コーポレーション,15:00,603,616.85,-2.25
443,3681,東証1部,(株)ブイキューブ,15:00,572,585.16,-2.25
444,6664,東証JQS,(株)オプトエレクトロニクス,15:00,655,670.09,-2.25
445,1333,東証1部,マルハニチロ(株),15:00,3260,3334.60,-2.24
446,6551,マザーズ,(株)ツナグ・ソリューションズ,15:00,1548,1583.47,-2.24
447,9437,東証1部,(株)ＮＴＴドコモ,15:00,2662.5,2723.28,-2.23
448,3195,マザーズ,(株)ジェネレーションパス,15:00,589,602.31,-2.21
449,3630,東証1部,(株)電算システム,15:00,2064,2110.63,-2.21
450,9006,東証1部,京浜急行電鉄(株),15:00,2183,2232.36,-2.21
451,2267,東証1部,(株)ヤクルト本社,15:00,8530,8722.00,-2.20
452,5352,東証1部,黒崎播磨(株),15:00,4770,4877.13,-2.20
453,9364,東証1部,(株)上組,15:00,2505,2561.37,-2.20
454,3770,東証1部,(株)ザッパラス,15:00,409,418.17,-2.19
455,6787,東証JQS,(株)メイコー,15:00,2126,2173.56,-2.19
456,7241,東証1部,フタバ産業(株),15:00,1089,1112.85,-2.14
457,7270,東証1部,(株)ＳＵＢＡＲＵ,15:00,3710,3790.47,-2.12
458,8685,東証1部外国,ＡＩＧ,12:47,6750,6895.87,-2.12
459,6172,マザーズ,(株)メタップス,15:00,3235,3304.85,-2.11
460,7287,東証2部,日本精機(株),15:00,2350,2400.44,-2.10
461,1382,東証JQS,(株)ホーブ,12:52,967,987.49,-2.08
462,1952,東証1部,新日本空調(株),15:00,1516,1548.13,-2.08
463,8566,東証1部,リコーリース(株),15:00,3935,4017.27,-2.05
464,4368,東証1部,扶桑化学工業(株),15:00,3280,3348.40,-2.04
465,6807,東証1部,日本航空電子工業(株),15:00,1900,1939.21,-2.02
466,9355,東証2部,(株)リンコーコーポレーション,14:52,1743,1778.99,-2.02
467,6470,東証1部,大豊工業(株),15:00,1679,1713.41,-2.01
468,2613,東証1部,(株)Ｊ−オイルミルズ,15:00,3930,4010.27,-2.00
469,3985,マザーズ,テモナ(株),15:00,5690,5806.00,-2.00
470,7161,東証1部,(株)じもとホールディングス,15:00,197,201.03,-2.00
471,6852,東証JQS,(株)テクノ・セブン,15:00,1851,1888.21,-1.97
472,7279,東証2部,(株)ハイレックスコーポレーション,15:00,2777,2832.60,-1.96
473,1878,東証1部,大東建託(株),15:00,20695,21107.07,-1.95
474,4526,東証1部,理研ビタミン(株),15:00,4290,4375.40,-1.95
475,6309,東証1部,巴工業(株),15:00,2117,2159.16,-1.95
476,7236,東証1部,(株)ティラド,15:00,4070,4150.33,-1.94
477,9533,東証1部,東邦ガス(株),15:00,3150,3212.40,-1.94
478,3930,マザーズ,(株)はてな,15:00,1886,1923.16,-1.93
479,6236,東証1部,ＮＣホールディングス(株),15:00,824,840.17,-1.92
480,7832,東証1部,(株)バンダイナムコホールディングス,15:00,3735,3807.93,-1.92
481,2402,マザーズ,(株)アマナ,14:33,938,956.13,-1.90
482,4094,東証2部,日本化学産業(株),15:00,1841,1876.64,-1.90
483,4645,東証JQS,(株)市進ホールディングス,15:00,447,455.65,-1.90
484,8279,東証1部,(株)ヤオコー,15:00,5310,5412.13,-1.89
485,5817,東証2部,ＪＭＡＣＳ(株),15:00,683,696.05,-1.88
486,5912,東証1部,ＯＳＪＢホールディングス(株),15:00,325,331.21,-1.88
487,5942,東証1部,日本フイルコン(株),15:00,775,789.73,-1.87
488,2923,東証2部,サトウ食品工業(株),14:57,3615,3683.60,-1.86
489,3646,マザーズ,(株)駅探,14:59,787,801.93,-1.86
490,9531,東証1部,東京ガス(株),15:00,2681,2731.88,-1.86
491,2503,東証1部,キリンホールディングス(株),15:00,2677.5,2727.96,-1.85
492,9381,東証1部,(株)エーアイテイー,15:00,1284,1308.21,-1.85
493,2374,東証1部,セントケア・ホールディング(株),15:00,826,841.45,-1.84
494,3079,東証1部,ディーブイエックス(株),15:00,1347,1371.92,-1.82
495,6741,東証1部,日本信号(株),15:00,1191,1213.07,-1.82
496,6985,東証1部,(株)ユーシン,15:00,765,779.16,-1.82
497,8361,東証1部,(株)大垣共立銀行,15:00,2946,3000.31,-1.81
498,9028,東証2部,(株)ゼロ,14:58,1586,1615.28,-1.81
499,6973,東証1部,協栄産業(株),15:00,2262,2303.57,-1.80
500,7266,東証1部,(株)今仙電機製作所,15:00,1361,1385.59,-1.77
