date,open,high,low,close,sma 5,sma 21,sma 43,sma 55,sma 144,stddev,-3s,-2s,+2s,+3s,RCI
2017-12-28,22912.05,22954.45,22736.43,22783.98,22886.0,22768.0,22587.9,22275.6,20816.1,184.4,22214.7,22399.1,23136.9,23321.3,16582.0
2017-12-29,22831.49,22881.21,22753.2,22764.94,22858.4,22769.9,22611.8,22314.5,20838.1,184.2,22217.4,22401.5,23138.3,23322.4,16488.0
2018-01-04,23073.73,23506.33,23065.2,23506.33,22971.8,22802.6,22646.6,22366.8,20864.7,244.5,22069.0,22313.5,23291.7,23536.2,16594.0
2018-01-05,23643.0,23730.47,23520.52,23714.53,23136.2,22850.6,22686.2,22421.8,20893.2,313.8,21909.1,22222.9,23478.3,23792.1,16623.0
2018-01-09,23948.97,23952.61,23789.03,23849.99,23324.0,22909.0,22728.9,22476.8,20921.7,377.2,21777.5,22154.7,23663.3,24040.5,16638.0
2018-01-10,23832.81,23864.76,23755.45,23788.2,23524.8,22985.8,22760.8,22529.6,20949.3,384.6,21832.0,22216.6,23755.0,24139.6,16636.0
2018-01-11,23656.39,23734.97,23601.84,23710.43,23713.9,23043.5,22788.0,22579.7,20977.3,398.5,21848.1,22246.5,23840.5,24238.9,16629.0
2018-01-12,23719.66,23743.05,23588.07,23653.82,23743.4,23083.6,22813.7,22625.2,21004.8,416.0,21835.7,22251.7,23915.5,24331.5,16669.0
2018-01-15,23827.98,23833.27,23685.02,23714.88,23743.5,23120.6,22831.8,22666.4,21032.9,436.4,21811.4,22247.8,23993.4,24429.8,16783.0
2018-01-16,23721.17,23962.07,23701.83,23951.81,23763.8,23172.3,22855.9,22711.7,21062.7,467.9,21768.5,22236.4,24108.2,24576.1,16832.0
2018-01-17,23783.42,23891.63,23739.17,23868.34,23779.9,23225.2,22879.2,22751.2,21090.6,481.3,21781.2,22262.6,24187.8,24669.2,16835.0
2018-01-18,24078.93,24084.42,23699.47,23763.37,23790.4,23276.1,22904.3,22786.8,21115.5,478.9,21839.4,22318.3,24233.9,24712.8,16816.0
2018-01-19,23854.11,23872.69,23735.61,23808.06,23821.3,23335.8,22937.5,22825.0,21140.7,462.2,21949.2,22411.4,24260.2,24722.4,16799.0
2018-01-22,23797.84,23816.33,23697.81,23816.33,23841.6,23379.4,22970.9,22862.8,21167.4,462.3,21992.4,22454.7,24304.1,24766.4,16816.0
2018-01-23,23924.4,24129.34,23916.02,24124.15,23876.0,23439.2,23019.7,22901.2,21196.1,474.0,22017.2,22491.2,24387.2,24861.2,16838.0
2018-01-24,24026.43,24072.77,23917.14,23940.78,23890.5,23489.1,23056.6,22936.3,21224.1,468.7,22083.1,22551.8,24426.4,24895.1,16847.0
2018-01-25,23750.65,23828.4,23649.03,23669.49,23871.8,23527.4,23089.4,22966.4,21249.5,447.6,22184.7,22632.3,24422.5,24870.1,16755.0
2018-01-26,23757.34,23797.96,23592.28,23631.88,23836.5,23562.1,23117.6,22988.5,21275.5,424.4,22289.0,22713.4,24410.8,24835.2,16632.0
2018-01-29,23707.14,23787.23,23580.17,23629.34,23799.1,23595.0,23143.4,23008.3,21301.9,399.7,22395.8,22795.5,24394.5,24794.2,16490.0
2018-01-30,23559.33,23581.98,23233.37,23291.97,23632.7,23614.0,23160.6,23021.8,21325.2,373.3,22494.2,22867.5,24360.5,24733.8,16297.0
2018-01-31,23205.23,23375.38,23092.85,23098.29,23464.2,23622.9,23174.6,23024.7,21346.2,357.6,22550.2,22907.8,24338.0,24695.6,16079.0
2018-02-01,23276.1,23492.77,23211.12,23486.11,23427.5,23656.3,23197.9,23035.1,21368.8,304.0,22744.3,23048.3,24264.3,24568.3,15838.0
2018-02-05,22921.16,22967.69,22659.43,22682.08,23237.6,23652.4,23199.8,23031.8,21386.5,316.4,22703.1,23019.5,24285.3,24601.7,15565.0
2018-02-06,22267.0,22277.45,21078.71,21610.24,22833.7,23562.1,23173.9,23012.3,21396.9,546.8,21921.6,22468.4,24655.8,25202.6,15388.0
2018-02-07,22001.29,22353.87,21627.13,21645.37,22504.4,23463.6,23146.6,22998.9,21407.4,686.6,21403.9,22090.5,24836.7,25523.3,15297.0
2018-02-08,21721.57,21977.03,21649.7,21890.86,22262.9,23370.3,23127.6,22990.0,21419.5,760.5,21088.7,21849.2,24891.4,25651.9,15260.0
2018-02-09,21507.74,21510.3,21119.01,21382.62,21842.2,23255.7,23098.8,22978.3,21427.5,868.0,20651.6,21519.7,24991.7,25859.8,15204.0
2018-02-13,21633.34,21679.2,21211.53,21244.68,21554.8,23138.3,23077.1,22958.2,21435.2,964.8,20243.9,21208.7,25067.9,26032.7,15147.0
2018-02-14,21251.24,21371.01,20950.15,21154.17,21463.5,23019.3,23045.9,22938.0,21441.7,1048.6,19873.5,20922.1,25116.5,26165.1,15088.0
2018-02-15,21384.1,21578.99,21308.92,21464.98,21427.5,22912.1,23014.6,22920.7,21451.7,1088.2,19647.6,20735.8,25088.4,26176.6,15060.0
2018-02-16,21555.99,21866.37,21499.88,21720.25,21393.3,22805.9,22986.2,22906.1,21463.2,1090.5,19534.4,20624.9,24986.9,26077.4,15083.0
2018-02-19,21903.66,22152.85,21858.33,22149.21,21546.7,22724.0,22969.5,22898.8,21477.9,1071.1,19510.6,20581.8,24866.2,25937.4,15118.0
2018-02-20,22054.32,22063.87,21831.45,21925.1,21682.7,22636.5,22950.2,22888.4,21490.7,1057.0,19465.6,20522.6,24750.4,25807.4,15162.0
2018-02-21,21942.42,22130.58,21836.73,21970.81,21846.1,22549.0,22933.3,22879.1,21504.5,1030.8,19456.5,20487.3,24610.7,25641.5,15223.0
2018-02-22,21789.88,21799.4,21626.85,21736.44,21900.4,22449.9,22914.4,22863.4,21517.0,1002.5,19442.4,20444.9,24454.9,25457.4,15286.0
2018-02-23,21789.72,21903.39,21741.63,21892.78,21934.9,22343.7,22890.9,22848.3,21529.6,932.0,19547.8,20479.8,24207.6,25139.6,15375.0
2018-02-26,22134.64,22226.53,22040.87,22153.63,21935.8,22258.6,22874.3,22836.2,21543.2,857.5,19686.2,20543.7,23973.5,24831.0,15494.0
2018-02-27,22391.67,22502.05,22325.07,22389.86,22028.7,22197.7,22862.6,22830.4,21559.1,795.4,19811.5,20606.9,23788.5,24583.9,15630.0
2018-02-28,22292.53,22380.28,22068.24,22068.24,22048.2,22123.2,22844.1,22820.3,21572.6,724.4,19949.9,20674.3,23572.1,24296.5,15773.0
2018-03-01,21901.13,21901.13,21645.22,21724.47,22045.8,22032.5,22816.6,22812.1,21584.6,640.9,20109.9,20750.8,23314.2,23955.1,15884.0
2018-03-02,21339.98,21366.09,21088.96,21181.64,21903.6,21932.0,22775.8,22788.2,21592.7,597.5,20139.6,20737.0,23127.0,23724.4,15897.0
2018-03-05,21047.81,21164.38,20937.26,21035.98,21680.0,21833.8,22732.6,22755.9,21598.9,564.8,20139.4,20704.2,22963.4,23528.2,15896.0
