0,1d2a,20180201,1840,,,,
1653,6455,東証1部,(株)モリタホールディングス,2029,1.45,29,68800
1654,7271,東証1部,(株)安永,2797,1.45,40,82800
1655,7446,東証JQS,東北化学薬品(株),700,1.45,10,5000
1656,8249,東証2部,(株)テクノアソシエ,1400,1.45,20,5600
1657,8685,東証1部外国,ＡＩＧ,7010,1.45,100,3421
1658,9854,東証1部,愛眼(株),561,1.45,8,200800
1659,9861,東証1部,(株)吉野家ホールディングス,1958,1.45,28,319000
1660,1377,東証1部,(株)サカタのタネ,3885,1.44,55,78700
1661,3529,東証1部,アツギ(株),1268,1.44,18,35500
1662,4565,マザーズ,そーせいグループ(株),11950,1.44,170,305800
1663,4718,東証1部,(株)早稲田アカデミー,1762,1.44,25,4400
1664,5444,東証1部,大和工業(株),3170,1.44,45,251200
1665,6054,東証1部,(株)リブセンス,565,1.44,8,45800
1666,6824,東証JQS,新コスモス電機(株),1690,1.44,24,900
1667,7212,東証1部,(株)エフテック,1686,1.44,24,112300
1668,7809,東証JQS,(株)壽屋,3170,1.44,45,33000
1669,8140,東証1部,(株)リョーサン,4240,1.44,60,58600
1670,8877,東証1部,日本エスリード(株),2399,1.44,34,26000
1671,2338,東証2部,(株)ファステップス,778,1.43,11,147100
1672,2579,東証1部,コカ・コーラ　ボトラーズジャパンホールディングス(株),3910,1.43,55,1080500
1673,3252,東証1部,日本商業開発(株),1842,1.43,26,36700
1674,3258,東証1部,ユニゾホールディングス(株),3185,1.43,45,273100
1675,4044,東証1部,セントラル硝子(株),2475,1.43,35,181900
1676,4736,東証JQS,日本ラッド(株),1209,1.43,17,154700
1677,5900,東証JQS,(株)ダイケン,920,1.43,13,22300
1678,6330,東証1部,東洋エンジニアリング(株),1349,1.43,19,241000
1679,7702,東証1部,(株)ＪＭＳ,637,1.43,9,13900
1680,7743,東証1部,(株)シード,6400,1.43,90,53100
1681,8570,東証1部,イオンフィナンシャルサービス(株),2760,1.43,39,727900
1682,9706,東証1部,日本空港ビルデング(株),4270,1.43,60,169400
1683,2048,東証ETF,NEXT NOTES 野村日本株高配当70(ドルH、NR)ETN,11450,1.42,160,407
1684,2768,東証1部,双日(株),357,1.42,5,5574200
1685,3434,東証1部,(株)アルファ,2221,1.42,31,25800
1686,6962,東証1部,(株)大真空,1710,1.42,24,10900
1687,7215,東証1部,(株)ファルテック,1501,1.42,21,18300
1688,8917,東証1部,ファースト住建(株),1791,1.42,25,4500
1689,9409,東証1部,(株)テレビ朝日ホールディングス,2284,1.42,32,225100
1690,1430,東証1部,ファーストコーポレーション(株),1650,1.41,23,194200
1691,1578,東証ETF,上場インデックスファンド日経225(ミニ),1869,1.41,26,68
1692,1865,東証1部,青木あすなろ建設(株),1008,1.41,14,17500
1693,1935,東証2部,(株)ＴＴＫ,649,1.41,9,19000
1694,1969,東証1部,高砂熱学工業(株),2089,1.41,29,153800
1695,2032,東証ETF,NEXT NOTES 香港ハンセン･ベアETN,5770,1.41,80,27
1696,2484,東証JQS,夢の街創造委員会(株),1868,1.41,26,102400
1697,3266,東証JQS,(株)ファンドクリエーショングループ,144,1.41,2,947600
1698,4097,東証1部,高圧ガス工業(株),932,1.41,13,14800
1699,5288,東証1部,アジアパイルホールディングス(株),720,1.41,10,82800
1700,7427,東証1部,エコートレーディング(株),793,1.41,11,8100
1701,1822,東証1部,大豊建設(株),578,1.40,8,590000
1702,2120,東証1部,(株)ＬＩＦＵＬＬ,941,1.40,13,395300
1703,2911,東証2部,旭松食品(株),436,1.40,6,9000
1704,3935,マザーズ,(株)エディア,1599,1.40,22,107000
1705,4985,東証1部,アース製薬(株),5780,1.40,80,69900
1706,5471,東証1部,大同特殊鋼(株),6530,1.40,90,292900
1707,7199,東証2部,プレミアグループ(株),2903,1.40,40,148900
1708,7487,東証1部,小津産業(株),2250,1.40,31,5600
1709,8219,東証1部,青山商事(株),4350,1.40,60,145300
1710,8746,東証JQS,第一商品(株),218,1.40,3,19500
1711,9994,東証1部,(株)やまや,3265,1.40,45,26000
1712,1850,東証2部,南海辰村建設(株),73,1.39,1,541000
1713,4288,東証JQS,(株)アズジェント,2618,1.39,36,39400
1714,4355,東証JQS,ロングライフホールディング(株),509,1.39,7,21200
1715,6752,東証1部,パナソニック(株),1641.5,1.39,22.5,7308500
1716,7734,東証1部,理研計器(株),2485,1.39,34,21600
1717,7816,東証1部,(株)スノーピーク,1461,1.39,20,23000
1718,8158,東証1部,ソーダニッカ(株),657,1.39,9,9300
1719,9263,東証JQS,(株)ビジョナリーホールディングス,73,1.39,1,247900
1720,1383,東証JQS,ベルグアース(株),2422,1.38,33,4500
1721,1717,東証JQS,明豊ファシリティワークス(株),514,1.38,7,32400
1722,1828,東証2部,田辺工業(株),1327,1.38,18,26800
1723,2763,東証JQS,(株)エフティグループ,1027,1.38,14,32600
1724,3231,東証1部,野村不動産ホールディングス(株),2648,1.38,36,1588000
1725,4238,東証1部,ミライアル(株),2277,1.38,31,59600
1726,4611,東証1部,大日本塗料(株),1765,1.38,24,48300
1727,7921,東証1部,宝印刷(株),1767,1.38,24,23600
1728,9364,東証1部,(株)上組,2427,1.38,33,337000
1729,1802,東証1部,(株)大林組,1330,1.37,18,2028500
1730,2198,東証1部,アイ・ケイ・ケイ(株),812,1.37,11,31000
1731,3035,東証JQS,ケイティケイ(株),445,1.37,6,8300
1732,3048,東証1部,(株)ビックカメラ,1702,1.37,23,401700
1733,3123,東証2部,サイボー(株),518,1.37,7,4000
1734,3807,東証JQG,(株)フィスコ,370,1.37,5,780800
1735,6248,東証JQS,(株)横田製作所,1187,1.37,16,300
1736,7226,東証1部,極東開発工業(株),1929,1.37,26,107300
1737,7746,東証JQS,岡本硝子(株),222,1.37,3,277900
1738,2698,東証1部,(株)キャンドゥ,1784,1.36,24,28700
1739,2926,東証2部,(株)篠崎屋,149,1.36,2,142400
1740,4249,東証1部,森六ホールディングス(株),3360,1.36,45,207800
1741,5232,東証1部,住友大阪セメント(株),521,1.36,7,2205000
1742,6503,東証1部,三菱電機(株),2019.5,1.36,27,5474400
1743,7239,東証1部,(株)タチエス,2008,1.36,27,131700
1744,7912,東証1部,大日本印刷(株),2463,1.36,33,828300
1745,8114,東証1部,(株)デサント,2010,1.36,27,109100
1746,8617,東証1部,光世証券(株),1560,1.36,21,28800
1747,8704,東証JQS,トレイダーズホールディングス(株),149,1.36,2,1914500
1748,9001,東証1部,東武鉄道(株),3715,1.36,50,411000
1749,9602,東証1部,東宝(株),3740,1.36,50,373300
1750,1560,東証ETF,(NEXT FUNDS)マレーシアKLCI連動型上場投信,4865,1.35,65,32
1751,2432,東証1部,(株)ディー・エヌ・エー,2395,1.35,32,4261600
1752,2459,東証2部,アウンコンサルティング(株),300,1.35,4,29100
1753,3157,東証1部,ジューテックホールディングス(株),1502,1.35,20,10300
1754,4242,東証JQS,(株)タカギセイコー,4490,1.35,60,4400
1755,4719,東証1部,(株)アルファシステムズ,2561,1.35,34,4300
1756,4928,東証1部,(株)ノエビアホールディングス,8980,1.35,120,88100
1757,7014,東証1部,(株)名村造船所,749,1.35,10,152100
1758,7458,東証1部,(株)第一興商,6020,1.35,80,94800
1759,8686,東証1部外国,アフラック,9790,1.35,130,100
1760,9008,東証1部,京王電鉄(株),5250,1.35,70,262300
1761,1477,東証ETF,iシェアーズ MSCI 日本株最小分散 ETF,1966,1.34,26,53
1762,2874,東証1部,ヨコレイ,1132,1.34,15,204400
1763,2882,東証1部,イートアンド(株),2263,1.34,30,14200
1764,5337,東証1部,ダントーホールディングス(株),151,1.34,2,76000
1765,6028,東証1部,テクノプロ・ホールディングス(株),6060,1.34,80,122900
1766,7936,東証1部,(株)アシックス,1820,1.34,24,767400
1767,8783,東証JQS,ＧＦＡ(株),758,1.34,10,526200
1768,1364,東証ETF,ｉシェアーズ JPX日経400 ETF,16790,1.33,220,624
1769,1429,マザーズ,(株)日本アクア,532,1.33,7,29600
1770,1814,東証1部,大末建設(株),1139,1.33,15,8500
1771,1984,東証JQS,三信建設工業(株),458,1.33,6,2000
1772,3198,東証2部,ＳＦＰホールディングス(株),2131,1.33,28,36700
1773,3981,マザーズ,(株)ビーグリー,1831,1.33,24,82900
1774,4563,マザーズ,アンジェス(株),611,1.33,8,1566500
1775,4963,東証1部,星光ＰＭＣ(株),1222,1.33,16,234200
1776,5301,東証1部,東海カーボン(株),1602,1.33,21,4050300
1777,6461,東証1部,日本ピストンリング(株),2285,1.33,30,29900
1778,7612,東証JQS,(株)Ｎｕｔｓ,152,1.33,2,2377000
1779,7981,東証1部,タカラスタンダード(株),1825,1.33,24,69900
1780,8933,東証1部,ＮＴＴ都市開発(株),1446,1.33,19,344400
1781,9425,東証JQS,日本テレホン(株),382,1.33,5,1400
1782,9941,東証JQS,太洋物産(株),916,1.33,12,4500
1783,2664,東証1部,(株)カワチ薬品,2693,1.32,35,75300
1784,6902,東証1部,(株)デンソー,6913,1.32,90,1699300
1785,8890,東証JQS,(株)レーサム,1693,1.32,22,106600
1786,9005,東証1部,東京急行電鉄(株),1848,1.32,24,1055300
1787,2269,東証1部,明治ホールディングス(株),9250,1.31,120,386400
1788,2789,東証JQS,(株)カルラ,541,1.31,7,3900
1789,3302,東証1部,帝国繊維(株),2405,1.31,31,69200
1790,4335,東証JQS,(株)アイ・ピー・エス,618,1.31,8,2400
1791,7472,東証JQS,(株)鳥羽洋行,3470,1.31,45,1200
1792,7571,東証JQS,(株)ヤマノホールディングス,155,1.31,2,1210700
1793,8101,東証1部,(株)ＧＳＩクレオス,1625,1.31,21,41400
1794,1321,東証ETF,日経225連動型上場投資信託,24080,1.30,310,525827
1795,1652,東証ETF,ダイワ 上場投信-MSCI日本株女性活躍指数(WIN),2188,1.30,28,220
1796,4745,東証1部,(株)東京個別指導学院,1165,1.30,15,213200
1797,9755,東証1部,応用地質(株),1476,1.30,19,53700
1798,1382,東証JQS,(株)ホーブ,1339,1.29,17,47500
1799,3395,東証1部,(株)サンマルクホールディングス,3140,1.29,40,50100
1800,3463,東証,いちごホテルリート投資法人,126000,1.29,1600,817
1801,3796,東証2部,(株)いい生活,392,1.29,5,25200
1802,5283,東証JQS,(株)高見澤,2660,1.29,34,400
1803,6773,東証1部,パイオニア(株),235,1.29,3,4191500
1804,7860,東証1部,エイベックス(株),1649,1.29,21,268200
1805,7957,東証2部,フジコピアン(株),2040,1.29,26,5100
1806,1376,東証1部,カネコ種苗(株),1656,1.28,21,10900
1807,3196,東証1部,(株)ホットランド,1424,1.28,18,59200
1808,3946,東証1部,(株)トーモク,2222,1.28,28,25700
1809,4973,東証1部,日本高純度化学(株),2686,1.28,34,11500
1810,6208,東証1部,(株)石川製作所,3015,1.28,38,141000
1811,8703,東証1部,カブドットコム証券(株),396,1.28,5,2467700
1812,9856,東証1部,(株)ケーユーホールディングス,1186,1.28,15,12800
1813,1515,東証1部,日鉄鉱業(株),7950,1.27,100,14900
1814,1577,東証ETF,(NEXT FUNDS)野村日本株高配当70連動型ETF,27210,1.27,340,431
1815,3241,東証2部,(株)ウィル,399,1.27,5,18400
1816,3931,マザーズ,(株)バリューゴルフ,3595,1.27,45,4000
1817,4582,東証JQG,シンバイオ製薬(株),239,1.27,3,589100
1818,6736,東証JQS,サン電子(株),715,1.27,9,57200
1819,7250,東証1部,太平洋工業(株),1677,1.27,21,175400
1820,7965,東証2部,象印マホービン(株),1356,1.27,17,491900
1821,8127,東証1部,ヤマト　インターナショナル(株),478,1.27,6,20100
1822,8946,東証JQS,(株)ＡＳＩＡＮ　ＳＴＡＲ,159,1.27,2,208700
1823,6254,東証JQS,野村マイクロ・サイエンス(株),1209,1.26,15,35000
1824,8253,東証1部,(株)クレディセゾン,2008,1.26,25,989200
1825,9980,東証2部,マルコ(株),403,1.26,5,409100
1826,1369,東証ETF,One ETF 日経225,23500,1.25,290,1870
1827,2162,東証JQS,ｎｍｓホールディングス(株),1949,1.25,24,66400
1828,2391,東証JQS,(株)プラネット,2108,1.25,26,2400
1829,2743,東証JQS,ピクセルカンパニーズ(株),406,1.25,5,2111000
1830,2929,東証2部,(株)ファーマフーズ,404,1.25,5,105500
1831,4569,東証1部,キョーリン製薬ホールディングス(株),2102,1.25,26,202100
1832,4651,東証1部,(株)サニックス,243,1.25,3,157600
1833,5187,東証1部,クリエートメディック(株),1292,1.25,16,16000
1834,5703,東証1部,日本軽金属ホールディングス(株),325,1.25,4,5102000
1835,6161,東証2部,(株)エスティック,4860,1.25,60,12600
1836,6789,東証1部,ローランド　ディー．ジー．(株),3245,1.25,40,24400
1837,6796,東証1部,クラリオン(株),405,1.25,5,4081000
1838,7506,東証1部,(株)ハウス　オブ　ローゼ,1863,1.25,23,4500
1839,7840,東証1部,フランスベッドホールディングス(株),1054,1.25,13,28900
1840,8207,東証1部,テンアライド(株),485,1.25,6,16400
1841,2321,東証JQG,(株)ソフトフロントホールディングス,163,1.24,2,51300
1842,2792,東証1部,(株)ハニーズホールディングス,1145,1.24,14,46000
1843,2875,東証1部,東洋水産(株),4480,1.24,55,751000
1844,2908,東証1部,フジッコ(株),2373,1.24,29,96600
1845,3133,マザーズ,(株)海帆,735,1.24,9,4500
1846,4528,東証1部,小野薬品工業(株),2728,1.24,33.5,1779700
1847,4967,東証1部,小林製薬(株),7320,1.24,90,129500
1848,5406,東証1部,(株)神戸製鋼所,1146,1.24,14,11666000
1849,6785,東証1部,(株)鈴木,1309,1.24,16,141700
1850,8095,東証1部,イワキ(株),491,1.24,6,150000
1851,8869,東証1部,明和地所(株),899,1.24,11,45600
1852,3724,東証1部,(株)ベリサーブ,3710,1.23,45,15500
1853,4538,東証1部,扶桑薬品工業(株),2876,1.23,35,3600
1854,4760,東証JQS,(株)アルファ,328,1.23,4,112000
1855,2375,東証2部,スリープログループ(株),1076,1.22,13,13100
1856,3461,マザーズ,(株)パルマ,3320,1.22,40,6900
1857,4775,東証1部,総合メディカル(株),6630,1.22,80,35500
1858,6405,東証JQS,鈴茂器工(株),2657,1.22,32,10000
1859,7913,東証1部,図書印刷(株),993,1.22,12,18700
1860,9651,東証JQS,日本プロセス(株),993,1.22,12,14600
1861,1885,東証1部,東亜建設工業(株),3020,1.21,36,129500
1862,3182,マザーズ,オイシックスドット大地(株),3345,1.21,40,366900
1863,3553,東証1部,共和レザー(株),1000,1.21,12,39300
1864,3593,東証1部,(株)ホギメディカル,8370,1.21,100,31400
1865,3845,東証JQS,(株)アイフリークモバイル,250,1.21,3,66100
1866,6666,東証JQS,リバーエレテック(株),417,1.21,5,15100
1867,9324,東証1部,安田倉庫(株),1091,1.21,13,45100
1868,9351,東証1部,東洋埠頭(株),1843,1.21,22,9500
1869,9506,東証1部,東北電力(株),1424,1.21,17,1445200
1870,2034,東証ETF,NEXT NOTES 韓国KOSPI･ベアETN,9290,1.20,110,90
1871,2047,東証ETF,NEXT NOTES インドNifty・ベア ETN,7590,1.20,90,3
1872,3689,マザーズ,(株)イグニス,1690,1.20,20,67600
1873,4768,東証1部,(株)大塚商会,9260,1.20,110,405000
1874,5009,東証1部,富士興産(株),676,1.20,8,36200
1875,6743,東証2部,大同信号(株),590,1.20,7,9000
1876,7554,東証1部,(株)幸楽苑ホールディングス,1852,1.20,22,59100
1877,7953,東証2部,菊水化学工業(株),506,1.20,6,7500
1878,9360,東証2部,鈴与シンワート(株),843,1.20,10,300
1879,9408,東証JQS,(株)新潟放送,1012,1.20,12,1600
1880,1379,東証1部,ホクト(株),2039,1.19,24,91900
1881,2002,東証1部,(株)日清製粉グループ本社,2213,1.19,26,877100
1882,3696,東証1部,(株)セレス,1864,1.19,22,388700
1883,4206,東証1部,アイカ工業(株),4260,1.19,50,152400
1884,5852,東証1部,(株)アーレスティ,932,1.19,11,204600
1885,6032,東証1部,(株)インターワークス,1360,1.19,16,57600
1886,7291,東証1部,日本プラスト(株),1107,1.19,13,203400
1887,9033,東証2部,広島電鉄(株),1103,1.19,13,10400
1888,9052,東証1部,山陽電気鉄道(株),2815,1.19,33,13400
1889,1545,東証ETF,(NEXT FUNDS)NASDAQ-100(R)連動型上場投信,7740,1.18,90,4080
1890,1546,東証ETF,(NEXT FUNDS)ダウ･ジョーンズ工業株30種,28360,1.18,330,1287
1891,2134,東証JQS,燦キャピタルマネージメント(株),86,1.18,1,1134500
1892,3286,マザーズ,トラストホールディングス(株),428,1.18,5,1200
1893,3344,東証JQS,(株)ワンダーコーポレーション,940,1.18,11,1500
1894,4748,東証JQS,(株)構造計画研究所,2323,1.18,27,8300
1895,9436,東証JQS,沖縄セルラー電話(株),4270,1.18,50,5000
1896,1860,東証1部,戸田建設(株),868,1.17,10,1150000
1897,2903,東証2部,シノブフーズ(株),950,1.17,11,6200
1898,4323,東証1部,日本システム技術(株),1383,1.17,16,9500
1899,5817,東証2部,ＪＭＡＣＳ(株),604,1.17,7,9100
1900,6547,東証2部,(株)グリーンズ,1809,1.17,21,105000
1901,7596,東証1部,(株)魚力,1206,1.17,14,6500
1902,1495,東証ETF,上場インデックスファンドアジアリート,11350,1.16,130,60
1903,1882,東証1部,東亜道路工業(株),4365,1.16,50,4600
1904,2767,東証1部,フィールズ(株),1219,1.16,14,70900
1905,6269,東証1部,三井海洋開発(株),3060,1.16,35,89800
1906,6591,東証2部,西芝電機(株),174,1.16,2,31400
1907,6656,東証2部,インスペック(株),1220,1.16,14,28700
1908,6888,東証JQS,アクモス(株),349,1.16,4,42100
1909,7246,東証1部,プレス工業(株),700,1.16,8,338500
1910,7735,東証1部,(株)ＳＣＲＥＥＮホールディングス,9590,1.16,110,1332000
1911,8725,東証1部,ＭＳ＆ＡＤインシュアランスグループホールディングス(株),3754,1.16,43,1844200
1912,9628,東証1部,燦ホールディングス(株),2955,1.16,34,5900
1913,1873,東証1部,(株)日本ハウスホールディングス,705,1.15,8,200800
1914,1921,東証1部,(株)巴コーポレーション,616,1.15,7,155700
1915,2036,東証ETF,NEXT NOTES 日経・TOCOM 金 ダブル・ブル ETN,10540,1.15,120,320
1916,2379,東証1部,ディップ(株),3510,1.15,40,466400
1917,7925,東証1部,前澤化成工業(株),1229,1.15,14,11500
1918,7976,東証1部,三菱鉛筆(株),2459,1.15,28,58300
1919,8630,東証1部,ＳＯＭＰＯホールディングス(株),4416,1.15,50,1177700
1920,9984,東証1部,ソフトバンクグループ(株),9083,1.15,103,4817300
1921,1627,東証ETF,(NEXT FUNDS)電力･ガス上場投信,7120,1.14,80,150
1922,2150,マザーズ,(株)ケアネット,1332,1.14,15,47700
1923,5938,東証1部,(株)ＬＩＸＩＬグループ,3100,1.14,35,503400
1924,7183,マザーズ,あんしん保証(株),442,1.14,5,55400
1925,8066,東証2部,三谷商事(株),5330,1.14,60,1800
1926,9675,東証1部,常磐興産(株),1871,1.14,21,7400
1927,2183,東証1部,(株)リニカル,1613,1.13,18,55500
1928,3186,東証1部,(株)ネクステージ,1071,1.13,12,835800
1929,3912,東証1部,(株)モバイルファクトリー,1432,1.13,16,92500
1930,4202,東証1部,(株)ダイセル,1337,1.13,15,1948200
1931,4848,東証1部,(株)フルキャストホールディングス,2602,1.13,29,165400
1932,5279,東証JQS,日本興業(株),2050,1.13,23,110600
1933,6771,東証1部,池上通信機(株),179,1.13,2,411000
1934,2819,東証1部,エバラ食品工業(株),2168,1.12,24,14100
1935,6548,マザーズ,(株)旅工房,995,1.12,11,16300
1936,7421,東証1部,カッパ・クリエイト(株),1262,1.12,14,132900
1937,1847,東証1部,(株)イチケン,2454,1.11,27,15900
1938,2217,東証1部,モロゾフ(株),7300,1.11,80,9500
1939,3738,東証1部,(株)ティーガイア,2741,1.11,30,192200
1940,4728,東証1部,(株)トーセ,2012,1.11,22,37700
1941,6236,東証1部,ＮＣホールディングス(株),819,1.11,9,5700
1942,6855,東証1部,日本電子材料(株),637,1.11,7,57300
1943,7211,東証1部,三菱自動車(株),818,1.11,9,5659500
1944,7494,東証1部,(株)コナカ,637,1.11,7,29600
1945,7504,東証1部,(株)高速,1365,1.11,15,8900
1946,7594,東証1部,マルカキカイ(株),2549,1.11,28,57800
1947,9281,東証,タカラレーベン・インフラ投資法人,118000,1.11,1300,247
1948,9444,東証JQS,(株)トーシン,638,1.11,7,5000
1949,9837,東証1部,モリト(株),1006,1.11,11,25000
1950,1805,東証1部,飛島建設(株),183,1.10,2,1042700
1951,1898,東証1部,世紀東急工業(株),645,1.10,7,143400
1952,3940,東証JQS,(株)ノムラシステムコーポレーション,1474,1.10,16,27600
1953,5976,東証1部,ネツレン,1196,1.10,13,54100
1954,6187,東証1部,(株)ＬＩＴＡＬＩＣＯ,2110,1.10,23,41600
1955,7771,東証JQS,日本精密(株),184,1.10,2,59000
1956,1479,東証ETF,ダイワ 上場投信-MSCI日本株人材設備投資指数,21330,1.09,230,2
1957,2136,東証JQS,(株)ヒップ,1577,1.09,17,13800
1958,2816,東証2部,(株)ダイショー,1391,1.09,15,4500
1959,3372,東証2部,(株)関門海,555,1.09,6,52000
1960,3467,東証2部,アグレ都市デザイン(株),1117,1.09,12,14700
1961,3744,東証2部,サイオス(株),652,1.09,7,15900
1962,3930,マザーズ,(株)はてな,1861,1.09,20,4800
1963,4615,東証1部,神東塗料(株),277,1.09,3,86900
1964,5110,東証1部,住友ゴム工業(株),2140,1.09,23,945900
1965,6338,東証2部,(株)タカトリ,834,1.09,9,15300
1966,1407,東証JQS,(株)ウエストホールディングス,746,1.08,8,27500
1967,1489,東証ETF,(NEXT FUNDS)日経平均高配当株50指数連動型ETF,42000,1.08,450,313
1968,2045,東証ETF,NEXT NOTES S&P シンガポール リート(NR)ETN,12130,1.08,130,5
1969,3313,東証1部,ブックオフコーポレーション(株),841,1.08,9,18600
1970,3900,マザーズ,(株)クラウドワークス,1029,1.08,11,63300
1971,4734,東証JQS,(株)ビーイング,466,1.08,5,4100
1972,4968,東証1部,荒川化学工業(株),2256,1.08,24,64400
1973,4977,東証1部,新田ゼラチン(株),846,1.08,9,26700
1974,5446,東証2部,北越メタル(株),1587,1.08,17,800
1975,6316,東証1部,(株)丸山製作所,2052,1.08,22,4400
1976,6488,東証JQS,(株)ヨシタケ,1406,1.08,15,9200
1977,7740,東証1部,(株)タムロン,2431,1.08,26,51800
1978,9007,東証1部,小田急電鉄(株),2426,1.08,26,584700
1979,1899,東証1部,(株)福田組,6620,1.07,70,5600
1980,3093,東証1部,(株)トレジャー・ファクトリー,943,1.07,10,20300
1981,4534,東証1部,持田製薬(株),8470,1.07,90,20700
1982,5357,東証1部,(株)ヨータイ,663,1.07,7,329300
1983,6465,東証1部,ホシザキ(株),10420,1.07,110,174300
1984,6703,東証1部,ＯＫＩ,1602,1.07,17,535000
1985,7433,東証1部,伯東(株),1979,1.07,21,86900
1986,8020,東証1部,兼松(株),1505,1.07,16,261000
1987,1780,東証1部,(株)ヤマウラ,955,1.06,10,13700
1988,1963,東証1部,日揮(株),2381,1.06,25,1418000
1989,2201,東証1部,森永製菓(株),5730,1.06,60,185100
1990,3082,東証1部,(株)きちり,764,1.06,8,13000
1991,4045,東証1部,東亞合成(株),1424,1.06,15,183900
1992,7906,東証2部,ヨネックス(株),766,1.06,8,129500
1993,9610,東証JQS,ウィルソン・ラーニング　ワールドワイド(株),383,1.06,4,4500
1994,9989,東証1部,(株)サンドラッグ,4745,1.06,50,404600
1995,1788,東証JQS,(株)三東工業社,2599,1.05,27,200
1996,3287,東証,星野リゾート・リート投資法人,579000,1.05,6000,454
1997,3945,東証2部,スーパーバッグ(株),2397,1.05,25,600
1998,4972,東証JQS,綜研化学(株),2414,1.05,25,9100
1999,6969,東証2部,松尾電機(株),863,1.05,9,12800
2000,7222,東証1部,日産車体(株),1158,1.05,12,180400
