code,date,open,high,low,close
998405,2016/04/21,1386.76,1394.22,1381.25,1393.68
998405,2016/04/22,1380.92,1407.99,1379.46,1407.5
998405,2016/04/25,1412.8,1412.98,1398.0,1401.83
998405,2016/04/26,1394.51,1397.8,1379.51,1391.69
998405,2016/04/27,1391.68,1395.58,1379.68,1384.3
998405,2016/04/28,1396.65,1404.78,1339.28,1340.55
998405,2016/05/02,1316.57,1316.61,1289.49,1299.96
998405,2016/05/06,1305.4,1309.3,1289.01,1298.32
998405,2016/05/09,1308.11,1313.25,1302.9,1306.66
998405,2016/05/10,1310.92,1337.15,1307.31,1334.9
998405,2016/05/11,1347.95,1353.03,1330.98,1334.3
998405,2016/05/12,1321.8,1338.47,1316.92,1337.27
998405,2016/05/13,1343.48,1343.48,1319.39,1320.19
998405,2016/05/16,1318.15,1333.82,1317.14,1321.65
998405,2016/05/17,1330.52,1335.98,1324.81,1335.85
998405,2016/05/18,1333.59,1349.27,1327.33,1338.38
998405,2016/05/19,1349.3,1352.57,1332.09,1336.56
998405,2016/05/20,1331.97,1345.25,1329.84,1343.4
998405,2016/05/23,1337.55,1339.44,1319.62,1338.68
998405,2016/05/24,1334.11,1334.19,1324.49,1326.5
998405,2016/05/25,1345.43,1348.78,1341.97,1342.88
998405,2016/05/26,1355.73,1357.47,1340.74,1342.87
998405,2016/05/27,1347.68,1352.39,1344.17,1349.93
998405,2016/05/30,1359.48,1366.53,1353.37,1366.01
998405,2016/05/31,1362.63,1380.88,1359.87,1379.8
998405,2016/06/01,1369.96,1374.37,1358.05,1362.07
998405,2016/06/02,1351.75,1351.75,1329.53,1331.81
998405,2016/06/03,1333.42,1341.81,1330.29,1337.23
998405,2016/06/06,1317.33,1332.51,1311.96,1332.43
998405,2016/06/07,1336.29,1342.47,1330.29,1340.77
998405,2016/06/08,1344.07,1350.97,1332.61,1350.97
998405,2016/06/09,1343.96,1347.32,1332.19,1337.41
998405,2016/06/10,1335.81,1335.93,1321.9,1330.72
998405,2016/06/13,1307.97,1308.57,1284.54,1284.54
998405,2016/06/14,1279.46,1288.24,1264.65,1271.93
998405,2016/06/15,1267.58,1284.86,1263.89,1277.11
998405,2016/06/16,1273.29,1275.92,1238.37,1241.56
998405,2016/06/17,1256.85,1264.11,1248.66,1250.83
998405,2016/06/20,1269.81,1283.93,1268.65,1279.19
998405,2016/06/21,1269.96,1296.67,1262.97,1293.9
998405,2016/06/22,1289.87,1291.42,1277.96,1284.61
998405,2016/06/23,1285.72,1300.65,1282.06,1298.71
998405,2016/06/24,1307.84,1309.08,1192.8,1204.48
998405,2016/06/27,1216.7,1227.16,1212.24,1225.76
998405,2016/06/28,1208.57,1233.65,1198.57,1224.62
998405,2016/06/29,1241.27,1251.92,1232.41,1247.69
998405,2016/06/30,1262.42,1264.4,1245.82,1245.82
998405,2016/07/01,1254.87,1260.54,1248.49,1254.44
998405,2016/07/04,1248.5,1263.5,1246.75,1261.97
998405,2016/07/05,1256.87,1259.07,1249.56,1256.64
998405,2016/07/06,1237.33,1238.09,1218.14,1234.2
998405,2016/07/07,1230.78,1238.49,1222.7,1226.09
998405,2016/07/08,1228.97,1234.14,1209.88,1209.88
998405,2016/07/11,1231.26,1263.71,1231.07,1255.79
998405,2016/07/12,1276.12,1297.49,1275.16,1285.73
998405,2016/07/13,1305.84,1314.91,1297.28,1300.26
998405,2016/07/14,1301.13,1312.43,1299.53,1311.16
998405,2016/07/15,1315.43,1325.64,1310.26,1317.1
998405,2016/07/19,1326.06,1331.39,1316.38,1331.39
998405,2016/07/20,1325.92,1331.32,1319.07,1330.75
998405,2016/07/21,1344.4,1347.24,1332.74,1339.39
998405,2016/07/22,1322.1,1330.9,1321.27,1327.51
998405,2016/07/25,1330.59,1339.06,1324.12,1325.36
998405,2016/07/26,1316.98,1317.34,1302.63,1306.94
998405,2016/07/27,1316.53,1331.29,1313.72,1321.67
998405,2016/07/28,1313.76,1316.37,1303.73,1307.0
998405,2016/07/29,1303.69,1323.99,1288.88,1322.74
998405,2016/08/01,1308.3,1325.24,1299.07,1321.83
998405,2016/08/02,1308.74,1312.94,1300.2,1300.2
998405,2016/08/03,1282.43,1284.27,1269.77,1271.98
998405,2016/08/04,1276.69,1284.66,1262.86,1282.99
998405,2016/08/05,1285.2,1289.64,1278.12,1279.9
998405,2016/08/08,1295.61,1305.53,1294.23,1305.53
998405,2016/08/09,1305.27,1317.87,1304.79,1317.49
998405,2016/08/10,1311.98,1318.99,1308.4,1314.83
998405,2016/08/12,1325.32,1325.57,1318.69,1323.22
998405,2016/08/15,1319.07,1322.99,1315.92,1316.63
998405,2016/08/16,1318.52,1319.09,1298.47,1298.47
998405,2016/08/17,1297.4,1312.87,1297.14,1311.13
998405,2016/08/18,1302.29,1306.37,1290.74,1290.79
998405,2016/08/19,1296.26,1300.03,1288.6,1295.67
998405,2016/08/22,1300.35,1304.84,1296.25,1303.68
998405,2016/08/23,1299.72,1307.61,1292.85,1297.56
998405,2016/08/24,1305.35,1310.57,1302.6,1306.71
998405,2016/08/25,1306.43,1307.6,1301.79,1304.27
998405,2016/08/26,1299.32,1299.32,1287.9,1287.9
998405,2016/08/29,1309.17,1316.39,1307.88,1313.24
998405,2016/08/30,1310.09,1315.46,1308.39,1312.81
998405,2016/08/31,1323.89,1331.0,1322.68,1329.54
998405,2016/09/01,1330.77,1338.52,1327.88,1337.38
998405,2016/09/02,1335.55,1341.51,1334.56,1340.76
998405,2016/09/05,1357.01,1357.41,1342.68,1343.85
998405,2016/09/06,1344.87,1353.7,1343.87,1352.58
998405,2016/09/07,1340.33,1350.38,1339.17,1349.53
